Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4109834,SA_0000001688,REGION,AMR,,,YEAR,2005,SEX,SEX_BTSX,,,,,,,7.8 [6.6 - 9.0],7.75291,6.58171,8.97961,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4110856,SA_0000001688,COUNTRY,SEN,AFR,Africa,YEAR,2004,SEX,SEX_MLE,,,,,,,0.8 [0.0 - 2.2],0.83688,0,2.20329,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4110953,SA_0000001688,UNREGION,543,,,YEAR,2005,SEX,SEX_MLE,,,,,,,3.2 [1.7-4.9],3.16541,1.65113,4.94665,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56Z,2005,2005-01-01,2005-12-31
4111953,SA_0000001688,COUNTRY,BWA,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,2.7 [1.9 - 3.8],2.74656,1.86636,3.77771,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4112059,SA_0000001688,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2020,SEX,SEX_MLE,,,,,,,0.9 [0.0 - 2.6],0.90356,0,2.62656,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
4112455,SA_0000001688,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,1.2 [0.1 - 2.6],1.1706,0.11345,2.62217,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
4113121,SA_0000001688,COUNTRY,GIN,AFR,Africa,YEAR,2001,SEX,SEX_MLE,,,,,,,0.5 [0.0 - 1.5],0.52149,4.4e-4,1.52433,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4113185,SA_0000001688,COUNTRY,SLE,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,0.5 [0.0 - 1.6],0.53762,0,1.59176,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
4113383,SA_0000001688,COUNTRY,SVK,EUR,Europe,YEAR,2017,SEX,SEX_BTSX,,,,,,,10.1 [7.2 - 13.3],10.07394,7.19504,13.34535,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4114337,SA_0000001688,COUNTRY,AUS,WPR,Western Pacific,YEAR,2010,SEX,SEX_BTSX,,,,,,,11.1 [8.3 - 14.2],11.1012,8.31005,14.19529,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4114343,SA_0000001688,COUNTRY,BFA,AFR,Africa,YEAR,2009,SEX,SEX_BTSX,,,,,,,8.2 [5.1 - 11.1],8.1616,5.10795,11.05122,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4114768,SA_0000001688,COUNTRY,BEN,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,1.8 [0.9 - 2.7],1.77467,0.86621,2.71583,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4115273,SA_0000001688,COUNTRY,JAM,AMR,Americas,YEAR,2003,SEX,SEX_MLE,,,,,,,5.0 [2.2 - 8.2],5.00606,2.16935,8.20814,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
4115349,SA_0000001688,COUNTRY,TZA,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,4.0 [2.6 - 5.5],3.99032,2.63265,5.45764,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4115764,SA_0000001688,COUNTRY,BDI,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,1.8 [1.0 - 2.6],1.78637,1.0088,2.6458,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
4117907,SA_0000001688,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2020,SEX,SEX_MLE,,,,,,,3.2 [1.4 - 5.2],3.20364,1.36623,5.15106,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
4117930,SA_0000001688,COUNTRY,GAB,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,15.2 [10.8 - 19.6],15.2141,10.80479,19.63204,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4118222,SA_0000001688,COUNTRY,LAO,WPR,Western Pacific,YEAR,2013,SEX,SEX_BTSX,,,,,,,10.8 [7.3 - 14.6],10.82493,7.30282,14.55109,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
4119671,SA_0000001688,COUNTRY,THA,SEAR,South-East Asia,YEAR,2002,SEX,SEX_MLE,,,,,,,14.6 [9.9 - 19.2],14.58286,9.88771,19.24252,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4120210,SA_0000001688,COUNTRY,BRA,AMR,Americas,YEAR,2008,SEX,SEX_FMLE,,,,,,,3.7 [2.4 - 5.0],3.66806,2.41889,4.9561,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4120390,SA_0000001688,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_BTSX,,,,,,,1.3 [0.2 - 2.5],1.2907,0.19141,2.52662,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4120929,SA_0000001688,COUNTRY,TTO,AMR,Americas,YEAR,2006,SEX,SEX_FMLE,,,,,,,2.5 [1.6 - 3.6],2.54564,1.597,3.58036,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
4121570,SA_0000001688,COUNTRY,CAF,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,1.0 [0.4 - 1.7],1.01125,0.41825,1.7104,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4122293,SA_0000001688,COUNTRY,SVK,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,16.7 [11.9 - 21.9],16.73585,11.92005,21.9014,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4122538,SA_0000001688,COUNTRY,CIV,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,4.6 [2.1 - 7.5],4.62945,2.13376,7.4935600000000004,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4124067,SA_0000001688,COUNTRY,HND,AMR,Americas,YEAR,2007,SEX,SEX_BTSX,,,,,,,3.4 [1.8 - 5.2],3.3766,1.82392,5.21885,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4124321,SA_0000001688,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_MLE,,,,,,,0.3 [0.0 - 1.0],0.28539,0,0.9799,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4124515,SA_0000001688,COUNTRY,VEN,AMR,Americas,YEAR,2020,SEX,SEX_FMLE,,,,,,,0.7 [0.3 - 1.3],0.74519,0.29588,1.32104,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
4124613,SA_0000001688,UNREGION,30,,,YEAR,2010,SEX,SEX_MLE,,,,,,,9.6 [6.5-13.0],9.59821,6.47027,13.00021,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52Z,2010,2010-01-01,2010-12-31
4124778,SA_0000001688,COUNTRY,GUY,AMR,Americas,YEAR,2011,SEX,SEX_MLE,,,,,,,9.4 [6.2 - 13.0],9.40872,6.19394,13.03779,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4125870,SA_0000001688,COUNTRY,SLB,WPR,Western Pacific,YEAR,2016,SEX,SEX_FMLE,,,,,,,0.4 [0.1 - 0.8],0.41351,0.0808,0.79554,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4126010,SA_0000001688,COUNTRY,MOZ,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,1.9 [0.4 - 3.8],1.88367,0.42241,3.83671,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4126060,SA_0000001688,COUNTRY,TCD,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,3.7 [1.2 - 6.3],3.73055,1.21874,6.28437,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4126528,SA_0000001688,COUNTRY,MLI,AFR,Africa,YEAR,2000,SEX,SEX_BTSX,,,,,,,0.8 [0.1 - 1.8],0.81598,0.08612,1.7739,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4126648,SA_0000001688,COUNTRY,CHL,AMR,Americas,YEAR,2009,SEX,SEX_BTSX,,,,,,,7.9 [5.5 - 10.5],7.89177,5.46928,10.54286,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4127714,SA_0000001688,COUNTRY,CMR,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,20.0 [13.3 - 26.5],20.02759,13.25125,26.53105,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4129811,SA_0000001688,COUNTRY,SYC,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,,,,,,,3.1 [1.8 - 4.4],3.08208,1.83889,4.38682,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4130944,SA_0000001688,COUNTRY,PER,AMR,Americas,YEAR,2015,SEX,SEX_BTSX,,,,,,,7.5 [4.9 - 10.2],7.54729,4.86869,10.23779,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
4131213,SA_0000001688,REGION,AFR,,,YEAR,2010,SEX,SEX_FMLE,,,,,,,1.7 [1.5 - 2.0],1.73475,1.52853,1.97047,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4131541,SA_0000001688,COUNTRY,UZB,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,2.6 [1.2 - 4.1],2.60223,1.21167,4.09077,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4131731,SA_0000001688,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_MLE,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4132276,SA_0000001688,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2016,SEX,SEX_MLE,,,,,,,2.1 [0.0 - 4.3],2.05408,0.04759,4.3161,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4132328,SA_0000001688,COUNTRY,TKM,EUR,Europe,YEAR,2001,SEX,SEX_BTSX,,,,,,,2.6 [1.3 - 4.1],2.63152,1.25808,4.10946,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4132348,SA_0000001688,UNREGION,35,,,YEAR,2015,SEX,SEX_BTSX,,,,,,,3.7 [3.0-4.5],3.70213,2.97908,4.51948,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52Z,2015,2015-01-01,2015-12-31
4133229,SA_0000001688,COUNTRY,UGA,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,22.9 [16.2 - 29.5],22.87704,16.2042,29.49809,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4133696,SA_0000001688,COUNTRY,TON,WPR,Western Pacific,YEAR,2007,SEX,SEX_MLE,,,,,,,2.6 [0.3 - 5.2],2.59702,0.34055,5.20712,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4134365,SA_0000001688,COUNTRY,GRC,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,,,,,,,3.9 [2.7 - 5.2],3.89119,2.66928,5.20312,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4134845,SA_0000001688,UNREGION,34,,,YEAR,2010,SEX,SEX_MLE,,,,,,,5.7 [3.0-8.5],5.73113,3.01917,8.49659,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52Z,2010,2010-01-01,2010-12-31
4135016,SA_0000001688,COUNTRY,BLR,EUR,Europe,YEAR,2000,SEX,SEX_MLE,,,,,,,20.8 [15.7 - 26.1],20.81163,15.67544,26.08181,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4135438,SA_0000001688,COUNTRY,PNG,WPR,Western Pacific,YEAR,2010,SEX,SEX_MLE,,,,,,,2.3 [0.5 - 4.3],2.25998,0.53925,4.28596,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4135590,SA_0000001688,COUNTRY,MWI,AFR,Africa,YEAR,2006,SEX,SEX_MLE,,,,,,,5.8 [2.3 - 9.2],5.77362,2.31284,9.2082,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
4135666,SA_0000001688,COUNTRY,SLV,AMR,Americas,YEAR,2008,SEX,SEX_MLE,,,,,,,5.1 [2.6 - 7.8],5.05796,2.56529,7.79214,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4135887,SA_0000001688,COUNTRY,DNK,EUR,Europe,YEAR,2020,SEX,SEX_FMLE,,,,,,,4.3 [2.9 - 5.7],4.33033,2.91616,5.74345,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
4136259,SA_0000001688,COUNTRY,CAF,AFR,Africa,YEAR,2014,SEX,SEX_MLE,,,,,,,3.0 [1.1 - 5.3],2.95498,1.05184,5.34075,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4136844,SA_0000001688,COUNTRY,CYP,EUR,Europe,YEAR,2017,SEX,SEX_MLE,,,,,,,12.7 [8.3 - 17.3],12.72225,8.34292,17.25859,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4137171,SA_0000001688,COUNTRY,BWA,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,2.6 [1.7 - 3.6],2.61617,1.72623,3.60993,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4137180,SA_0000001688,COUNTRY,FRA,EUR,Europe,YEAR,2009,SEX,SEX_FMLE,,,,,,,5.6 [4.1 - 7.2],5.60048,4.08439,7.16334,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4137475,SA_0000001688,UNREGION,29,,,YEAR,2000,SEX,SEX_MLE,,,,,,,9.0 [7.2-11.0],8.9838,7.15002,10.99331,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52Z,2000,2000-01-01,2000-12-31
4137617,SA_0000001688,COUNTRY,CAN,AMR,Americas,YEAR,2018,SEX,SEX_MLE,,,,,,,15.6 [10.6 - 20.5],15.59438,10.62776,20.49779,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4138319,SA_0000001688,COUNTRY,CZE,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,21.2 [16.1 - 26.8],21.1529,16.12016,26.7537,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4139050,SA_0000001688,COUNTRY,UGA,AFR,Africa,YEAR,2001,SEX,SEX_BTSX,,,,,,,17.8 [13.6 - 22.0],17.78958,13.60748,22.02778,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4139107,SA_0000001688,COUNTRY,TUR,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,0.5 [0.1 - 0.9],0.49781,0.14645,0.91619,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4140717,SA_0000001688,UNREGION,419,,,YEAR,2015,SEX,SEX_MLE,,,,,,,10.4 [8.7-12.3],10.41708,8.74997,12.3209,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55Z,2015,2015-01-01,2015-12-31
4141037,SA_0000001688,COUNTRY,KEN,AFR,Africa,YEAR,2004,SEX,SEX_MLE,,,,,,,3.4 [1.4 - 6.0],3.44535,1.36065,5.97087,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4141405,SA_0000001688,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_FMLE,,,,,,,0.4 [0.1 - 0.8],0.40448,0.11044,0.75749,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4141642,SA_0000001688,COUNTRY,POL,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,11.6 [8.3 - 14.8],11.58499,8.27046,14.84299,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4142025,SA_0000001688,COUNTRY,CAN,AMR,Americas,YEAR,2001,SEX,SEX_BTSX,,,,,,,9.4 [6.4 - 12.5],9.37614,6.42087,12.48782,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4142894,SA_0000001688,COUNTRY,SLE,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,0.6 [0.0 - 1.7],0.62137,0.0027,1.69839,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4143125,SA_0000001688,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.3],0.14426,0.00373,0.3385,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4143710,SA_0000001688,COUNTRY,KAZ,EUR,Europe,YEAR,2002,SEX,SEX_BTSX,,,,,,,6.8 [4.4 - 9.3],6.76954,4.40952,9.25299,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4144163,SA_0000001688,COUNTRY,NIU,WPR,Western Pacific,YEAR,2007,SEX,SEX_FMLE,,,,,,,2.5 [1.7 - 3.4],2.49685,1.66862,3.4029,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4147001,SA_0000001688,COUNTRY,ESP,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,4.9 [3.5 - 6.3],4.85732,3.52103,6.33558,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4147329,SA_0000001688,COUNTRY,PAN,AMR,Americas,YEAR,2009,SEX,SEX_FMLE,,,,,,,2.5 [1.6 - 3.6],2.54535,1.63357,3.59609,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4149978,SA_0000001688,COUNTRY,VEN,AMR,Americas,YEAR,2009,SEX,SEX_FMLE,,,,,,,3.4 [2.3 - 4.5],3.36762,2.27687,4.54634,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4152094,SA_0000001688,COUNTRY,RWA,AFR,Africa,YEAR,2001,SEX,SEX_MLE,,,,,,,2.4 [0.6 - 4.6],2.43294,0.60156,4.64547,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4154019,SA_0000001688,COUNTRY,VNM,WPR,Western Pacific,YEAR,2001,SEX,SEX_BTSX,,,,,,,3.3 [1.0 - 5.6],3.28119,0.99643,5.5664,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4154150,SA_0000001688,COUNTRY,NAM,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,10.3 [6.5 - 14.5],10.27189,6.4673,14.49112,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4154170,SA_0000001688,COUNTRY,MKD,EUR,Europe,YEAR,2012,SEX,SEX_MLE,,,,,,,7.2 [3.7 - 10.8],7.17385,3.72667,10.84807,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
4154209,SA_0000001688,COUNTRY,TUV,WPR,Western Pacific,YEAR,2016,SEX,SEX_MLE,,,,,,,2.5 [0.7 - 4.5],2.45569,0.69683,4.51362,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4156222,SA_0000001688,COUNTRY,CPV,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,10.0 [6.3 - 14.1],10.00978,6.31057,14.11032,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4156244,SA_0000001688,COUNTRY,MLI,AFR,Africa,YEAR,2017,SEX,SEX_MLE,,,,,,,7.5 [4.1 - 11.0],7.47386,4.07694,10.99578,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4156615,SA_0000001688,COUNTRY,SLB,WPR,Western Pacific,YEAR,2014,SEX,SEX_MLE,,,,,,,1.5 [0.2 - 3.2],1.54157,0.19498,3.21349,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4157544,SA_0000001688,COUNTRY,POL,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,,,,,,,5.2 [3.6 - 6.9],5.15033,3.61367,6.89117,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4159061,SA_0000001688,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2009,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.1],0.00361,0,0.06445,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4159806,SA_0000001688,COUNTRY,MWI,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,1.3 [0.6 - 2.1],1.33543,0.59726,2.14176,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4160326,SA_0000001688,COUNTRY,PNG,WPR,Western Pacific,YEAR,2014,SEX,SEX_MLE,,,,,,,2.7 [0.8 - 4.8],2.69448,0.80566,4.7687,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4160469,SA_0000001688,COUNTRY,SLV,AMR,Americas,YEAR,2004,SEX,SEX_FMLE,,,,,,,1.3 [0.7 - 2.0],1.2796400000000001,0.66039,1.9997,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4160507,SA_0000001688,COUNTRY,HRV,EUR,Europe,YEAR,2017,SEX,SEX_BTSX,,,,,,,8.6 [5.0 - 12.2],8.63412,5.02166,12.16288,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4161060,SA_0000001688,COUNTRY,MUS,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,,,,,,,2.9 [1.9 - 3.9],2.88619,1.89223,3.90105,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4161062,SA_0000001688,COUNTRY,TUV,WPR,Western Pacific,YEAR,2003,SEX,SEX_MLE,,,,,,,3.2 [1.2 - 5.4],3.19708,1.16867,5.40775,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
4161538,SA_0000001688,COUNTRY,CMR,AFR,Africa,YEAR,2017,SEX,SEX_BTSX,,,,,,,10.2 [6.1 - 14.1],10.16174,6.12663,14.05914,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4162686,SA_0000001688,COUNTRY,SLB,WPR,Western Pacific,YEAR,2005,SEX,SEX_FMLE,,,,,,,0.4 [0.1 - 0.7],0.35211,0.0519,0.71577,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4162888,SA_0000001688,COUNTRY,LSO,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,,,,,,,1.2 [0.6 - 1.9],1.20651,0.594,1.88573,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4163061,SA_0000001688,UNREGION,514,,,YEAR,2015,SEX,SEX_BTSX,,,,,,,10.0 [9.1-10.9],9.97552,9.08815,10.93645,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55Z,2015,2015-01-01,2015-12-31
4164029,SA_0000001688,COUNTRY,CYP,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,12.8 [8.3 - 17.2],12.75043,8.2674,17.16362,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4164818,SA_0000001688,COUNTRY,BFA,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,8.7 [5.6 - 11.7],8.68794,5.59062,11.69234,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
4165143,SA_0000001688,COUNTRY,BGR,EUR,Europe,YEAR,2014,SEX,SEX_BTSX,,,,,,,11.2 [8.2 - 14.3],11.17832,8.23225,14.26269,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4165301,SA_0000001688,COUNTRY,MKD,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,1.6 [0.8 - 2.5],1.61897,0.84915,2.47999,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4167163,SA_0000001688,COUNTRY,POL,EUR,Europe,YEAR,2014,SEX,SEX_MLE,,,,,,,18.6 [13.2 - 23.8],18.58163,13.16432,23.79232,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4167393,SA_0000001688,COUNTRY,CRI,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,1.3 [0.7 - 2.0],1.30165,0.66245,2.02926,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4167980,SA_0000001688,COUNTRY,TGO,AFR,Africa,YEAR,2010,SEX,SEX_BTSX,,,,,,,1.8 [0.6 - 3.2],1.79366,0.6107,3.18341,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4168044,SA_0000001688,COUNTRY,BRB,AMR,Americas,YEAR,2009,SEX,SEX_MLE,,,,,,,13.9 [9.0 - 18.9],13.94328,9.02527,18.93608,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4168585,SA_0000001688,COUNTRY,FSM,WPR,Western Pacific,YEAR,2007,SEX,SEX_MLE,,,,,,,3.9 [1.6 - 6.6],3.90744,1.58956,6.64265,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4168873,SA_0000001688,COUNTRY,RWA,AFR,Africa,YEAR,2003,SEX,SEX_FMLE,,,,,,,0.5 [0.1 - 1.0],0.52086,0.12867,0.99335,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
4169812,SA_0000001688,COUNTRY,GNB,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,6.5 [3.5 - 9.8],6.53408,3.45813,9.8073,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4169859,SA_0000001688,COUNTRY,GRD,AMR,Americas,YEAR,2001,SEX,SEX_FMLE,,,,,,,3.1 [1.9 - 4.3],3.13036,1.93907,4.32684,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4170730,SA_0000001688,COUNTRY,NIC,AMR,Americas,YEAR,2008,SEX,SEX_FMLE,,,,,,,1.6 [0.9 - 2.4],1.5872,0.86156,2.37994,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4171354,SA_0000001688,COUNTRY,KHM,WPR,Western Pacific,YEAR,2012,SEX,SEX_BTSX,,,,,,,5.8 [2.9 - 8.5],5.7683,2.92438,8.49784,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
4171574,SA_0000001688,COUNTRY,SLE,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.2],0.06194,1.5e-4,0.1928,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4171686,SA_0000001688,COUNTRY,ESP,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,10.7 [7.8 - 13.8],10.73139,7.7862,13.84227,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4172129,SA_0000001688,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2016,SEX,SEX_MLE,,,,,,,2.9 [1.1 - 4.9],2.91658,1.08905,4.94747,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4172356,SA_0000001688,COUNTRY,NGA,AFR,Africa,YEAR,2005,SEX,SEX_BTSX,,,,,,,7.9 [5.1 - 10.7],7.90863,5.12397,10.68749,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
